"item_1","item_2","item_3","item_4","item_5","item_6","item_7","item_8","item_9","item_10","item_11","item_12","item_13","item_14","item_15","item_16","item_17","item_18","item_19","item_20","item_21","item_22","item_23","item_24","item_25","item_26","item_27","country","source"
5,4,2,4,2,3,5,2,4,3,5,1,1,1,5,1,5,2,2,5,2,1,5,1,5,1,2,"AU",1
3,5,2,4,4,3,5,1,2,3,3,3,4,4,2,3,1,3,1,4,1,1,1,1,5,1,1,"FI",3
3,2,2,3,2,2,3,2,3,2,4,1,2,2,4,2,2,2,1,4,2,2,5,2,5,1,2,"GB",3
5,3,5,5,3,4,5,5,4,3,4,2,3,5,4,3,2,4,4,5,3,2,4,3,5,1,3,"HR",3
4,2,3,3,2,1,3,1,4,4,4,2,3,4,2,1,4,2,1,5,1,1,2,2,5,1,5,"US",1
5,5,1,1,1,1,5,3,5,1,5,1,3,3,5,1,1,1,1,3,1,1,3,1,1,3,3,"US",1
5,4,5,3,5,3,5,5,5,5,3,4,3,4,3,5,2,3,4,3,4,2,4,4,5,1,3,"GB",1
5,4,3,4,5,4,5,3,5,4,5,1,4,2,5,1,3,5,3,2,2,3,3,2,5,1,3,"US",3
5,3,3,4,4,4,5,5,5,2,4,1,1,1,5,1,5,3,3,4,4,3,5,3,3,1,4,"AU",1
5,3,2,4,4,2,3,2,2,2,3,1,3,4,3,4,2,3,3,5,1,4,3,3,5,1,2,"MA",1
4,5,5,4,5,5,5,5,5,5,1,5,4,5,1,5,1,5,5,1,1,3,5,4,1,3,5,"US",3
5,5,5,5,5,5,5,5,5,1,4,1,5,5,3,1,3,3,5,2,5,5,5,5,5,5,5,"US",1
4,4,5,5,5,4,4,4,4,5,1,4,4,5,2,5,1,4,4,3,3,3,4,4,3,3,4,"US",1
4,3,2,2,3,4,4,2,4,2,4,2,2,4,4,2,4,3,3,4,3,2,4,2,4,3,3,"US",3
4,3,4,3,3,3,4,2,2,4,4,1,2,2,3,2,4,3,2,4,3,2,5,3,5,1,2,"SG",1
5,5,5,5,5,5,5,5,5,3,1,1,1,5,5,1,5,1,3,1,5,5,5,5,1,1,5,"US",1
4,2,3,4,3,2,5,3,3,3,3,2,2,3,2,2,4,4,4,2,4,2,2,3,5,2,2,"US",3
5,5,4,5,5,5,5,5,5,2,5,2,3,5,4,5,4,3,4,5,5,4,5,5,5,1,3,"PH",1
5,4,2,2,4,4,5,3,5,3,3,3,3,4,2,4,2,4,4,2,2,4,4,4,2,2,2,"GB",1
1,3,2,3,1,2,4,2,4,4,4,1,4,4,5,4,2,2,2,4,1,2,4,1,5,2,2,"CA",3
5,5,1,3,5,5,5,3,5,5,1,5,1,5,1,5,5,5,5,5,5,1,5,5,5,1,5,"US",1
3,3,1,1,2,2,1,1,4,1,5,1,1,1,5,1,5,2,1,5,1,4,5,5,5,1,2,"US",1
4,4,3,4,4,4,4,2,4,3,3,2,2,3,3,2,3,3,3,4,2,2,4,3,4,3,2,"US",1
3,1,2,2,1,2,3,3,1,2,4,2,3,4,4,2,3,4,0,4,1,2,2,1,5,1,1,"US",1
5,5,3,3,4,5,5,5,5,4,3,1,1,3,4,4,1,4,3,2,5,3,5,5,5,4,1,"US",1
2,4,5,5,1,2,4,2,4,4,2,4,4,5,2,4,4,4,4,4,2,1,5,2,2,5,2,"US",1
5,3,4,2,1,2,5,1,5,5,3,4,2,3,1,5,3,2,3,3,2,2,5,5,2,3,2,"US",1
5,5,5,5,5,5,5,5,5,1,4,1,1,5,4,1,5,5,5,1,5,5,5,4,1,5,5,"US",1
5,5,3,5,5,5,5,5,5,3,3,2,3,5,2,2,1,4,2,4,1,1,4,3,5,3,5,"IN",1
3,2,2,5,4,4,4,4,5,3,5,4,3,2,3,5,2,3,2,3,2,2,3,3,2,4,2,"FI",3
4,4,2,3,2,4,4,3,4,2,3,2,1,2,3,2,2,3,2,4,2,3,4,2,5,2,2,"SE",1
4,2,2,4,4,2,4,3,5,3,3,2,3,4,4,2,2,3,4,2,2,3,4,2,4,1,2,"SG",1
4,1,0,2,2,1,2,2,1,4,2,2,2,3,4,4,4,2,1,3,1,1,3,2,4,1,1,"US",3
5,4,5,5,5,3,5,5,5,5,1,5,5,5,1,5,1,5,3,2,3,5,4,3,1,5,5,"US",3
4,4,3,3,5,4,4,3,4,2,5,3,3,3,3,4,2,3,3,4,4,2,4,4,5,1,3,"AU",1
3,1,2,2,2,2,4,2,4,5,3,3,2,2,3,3,3,2,3,2,2,1,1,2,2,2,1,"DE",1
5,4,4,3,4,5,5,3,4,4,3,4,3,4,5,3,4,3,3,4,2,3,4,4,5,3,4,"GB",3
5,5,5,5,5,3,5,5,5,5,1,3,1,5,1,5,1,5,5,5,5,1,5,5,5,5,5,"US",1
3,3,2,2,2,3,4,2,3,2,3,2,2,3,3,4,3,3,2,4,2,3,4,1,2,2,2,"US",1
3,2,3,1,3,4,5,3,3,3,5,1,1,3,5,3,4,2,1,3,2,1,4,2,5,2,2,"US",2
5,4,4,4,2,2,4,4,4,5,1,3,3,4,1,4,2,4,1,4,1,1,4,2,2,1,2,"US",1
2,1,4,2,2,1,4,1,2,2,3,2,1,4,4,4,4,3,1,4,1,2,4,2,4,2,2,"US",1
4,3,2,2,4,2,4,3,4,2,2,3,2,4,2,2,3,2,2,2,2,2,4,2,3,1,1,"US",1
4,2,2,4,2,2,2,4,4,3,3,2,4,2,1,2,1,4,2,2,2,2,5,2,3,1,2,"US",1
4,2,2,2,2,1,3,1,4,3,3,1,2,2,3,2,3,2,2,3,1,2,4,2,2,2,2,"GB",1
5,3,4,4,5,4,5,4,5,5,2,4,4,3,4,2,1,2,3,1,2,4,3,3,5,4,2,"US",2
5,3,2,2,3,2,5,1,4,2,2,2,4,1,2,2,1,3,4,1,2,4,2,1,2,3,1,"US",1
5,5,4,4,5,5,5,3,5,5,5,5,4,5,2,5,1,5,4,1,3,5,5,2,2,4,4,"US",2
2,2,1,3,1,1,3,1,5,2,5,3,1,3,4,2,5,1,1,4,1,1,4,1,5,5,1,"GB",3
3,4,4,4,3,1,2,3,5,3,1,3,2,4,1,4,1,3,2,3,1,3,5,2,2,3,3,"NL",3
4,4,4,2,1,4,5,2,4,2,4,2,2,4,2,1,4,4,2,4,3,1,4,2,5,4,2,"IE",3
3,3,4,5,2,1,4,1,3,1,3,3,2,4,4,4,5,4,2,4,1,1,3,2,3,1,2,"US",3
5,4,4,4,5,4,5,4,4,4,4,3,2,5,4,4,4,4,4,2,2,2,5,4,2,4,3,"US",3
5,2,4,5,5,4,5,4,3,1,5,1,1,2,4,1,5,1,4,5,4,2,5,2,2,1,5,"PH",3
5,5,3,4,4,5,5,4,0,2,5,1,1,3,5,1,5,2,2,5,5,2,4,2,5,1,5,"US",1
4,5,2,4,4,5,5,4,5,4,4,3,1,3,2,3,2,5,3,2,2,2,3,4,2,5,4,"US",3
5,5,5,5,4,5,5,2,5,3,1,5,5,5,1,5,1,5,1,5,1,2,2,4,5,1,4,"US",2
5,3,2,2,1,1,4,3,3,3,2,3,2,1,4,2,3,2,3,2,1,1,3,1,2,3,1,"GB",2
5,1,1,1,2,2,3,4,3,4,2,3,4,3,4,2,2,5,4,4,2,4,2,3,5,1,1,"BR",3
3,1,1,1,1,1,3,2,2,1,4,1,4,1,3,2,4,2,1,4,1,1,1,1,3,3,2,"FI",3
5,4,4,4,4,4,4,2,4,4,4,3,4,4,4,2,2,3,3,4,2,2,3,4,4,3,2,"AU",3
4,3,5,2,5,4,5,3,5,4,2,3,3,4,2,4,1,5,4,3,2,4,4,4,1,5,5,"US",3
4,4,4,2,4,4,4,4,4,4,2,4,4,4,2,4,1,5,5,4,2,3,4,4,5,4,4,"GB",2
4,3,3,4,3,3,4,4,4,2,3,2,3,4,2,3,3,3,3,4,2,2,4,2,3,4,3,"LT",1
5,4,4,2,2,4,3,3,3,3,3,2,2,2,4,4,3,4,4,4,3,3,1,4,4,1,3,"NL",2
5,5,5,5,5,5,5,5,5,1,5,5,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,"JP",1
4,3,2,4,2,2,4,3,4,4,4,2,3,2,4,2,2,3,4,4,1,2,2,4,4,2,1,"US",3
3,4,4,3,2,4,4,2,4,4,2,3,4,4,4,3,3,5,4,2,2,2,3,2,3,3,2,"SI",3
2,1,2,2,1,3,2,1,1,2,3,1,1,1,3,1,5,1,1,3,1,1,2,3,5,1,1,"GB",1
5,4,3,5,1,4,5,3,4,3,1,1,2,3,1,3,4,3,3,3,4,1,2,3,4,3,4,"US",3
5,3,2,4,4,2,4,3,4,3,4,2,2,4,3,4,4,3,2,2,1,1,2,2,5,3,2,"US",1
4,5,4,3,4,5,2,4,4,4,2,5,4,5,2,3,1,5,3,2,3,3,4,4,1,3,4,"US",1
4,5,5,5,4,4,4,4,5,5,1,3,3,4,1,2,2,4,5,2,2,2,4,3,4,5,3,"GB",1
2,5,5,4,5,4,4,4,4,5,1,3,5,5,1,4,1,4,5,2,3,2,5,4,2,4,5,"US",2
4,1,1,4,2,1,4,1,4,4,3,1,1,3,4,4,5,2,1,5,1,1,2,1,5,1,1,"US",1
1,4,3,3,5,5,1,2,5,4,1,5,5,4,5,5,3,5,5,3,3,1,5,5,1,3,3,"US",1
5,5,4,4,5,5,2,4,4,3,2,4,2,4,3,3,1,5,5,1,5,5,5,4,2,1,5,"US",1
4,5,5,3,4,5,5,4,5,5,3,2,2,5,1,2,1,5,5,2,5,5,5,4,2,1,5,"GB",3
5,5,5,4,4,5,5,5,4,1,1,3,2,4,1,1,4,5,4,4,5,2,5,3,5,2,5,"US",3
4,3,4,4,3,2,4,3,4,4,2,2,4,4,3,4,2,3,3,4,2,3,3,2,3,4,2,"US",1
4,4,4,4,4,3,5,3,5,5,2,4,4,5,2,4,2,4,3,4,2,1,2,3,5,2,5,"GB",2
4,4,3,4,4,4,4,2,4,4,3,3,2,3,4,2,2,3,3,2,2,2,4,2,3,2,2,"US",1
5,5,4,5,5,5,5,4,5,3,3,2,3,4,4,4,2,4,4,5,2,2,4,2,5,1,4,"GB",3
4,2,1,3,3,3,4,2,3,2,3,2,2,2,4,3,2,3,3,3,2,2,2,2,4,1,2,"US",1
4,1,3,4,2,1,2,3,2,2,5,2,2,4,4,1,4,4,3,4,3,3,3,2,4,3,1,"CA",3
4,4,3,4,3,4,4,4,4,1,4,2,2,3,2,2,3,2,1,4,2,1,3,2,4,2,4,"FI",3
4,5,5,3,5,5,4,5,5,4,1,1,5,5,1,4,1,5,4,4,5,4,5,4,4,1,4,"US",2
5,4,4,5,1,4,4,1,5,5,3,4,3,1,1,4,1,4,1,5,1,2,4,4,1,1,4,"US",1
5,4,5,4,5,5,5,3,5,5,2,4,3,5,2,4,3,5,4,2,2,2,4,4,2,5,4,"US",2
5,3,1,4,3,3,5,3,5,3,1,1,3,4,5,1,5,3,4,5,4,1,4,2,5,1,1,"US",1
4,2,3,2,2,2,4,1,4,2,3,2,2,3,4,2,3,2,2,4,2,3,4,4,2,4,2,"GB",3
4,3,2,4,4,4,4,3,4,2,3,3,2,4,5,4,2,2,2,4,2,1,2,2,5,3,3,"GB",1
5,4,2,4,4,5,5,4,5,3,4,2,1,3,5,3,2,2,5,3,3,4,5,4,5,5,4,"US",1
5,3,2,4,1,1,5,3,3,3,4,2,3,3,4,1,5,2,1,3,1,2,1,1,1,2,2,"US",1
4,4,3,2,5,5,5,4,4,4,2,4,2,1,5,5,1,4,2,2,3,2,5,3,5,3,4,"US",1
5,2,2,3,1,1,5,1,1,2,3,1,1,2,3,3,3,2,1,5,1,1,3,1,5,1,2,"GB",1
3,3,2,3,4,4,4,4,3,3,3,3,3,3,3,3,2,4,4,4,2,2,3,4,2,2,2,"US",1
4,1,1,2,1,1,3,3,4,4,3,1,2,2,3,3,4,3,2,4,1,2,4,1,3,1,2,"HU",1
3,1,3,4,2,3,4,3,3,4,4,2,2,4,4,1,2,2,2,4,2,1,2,3,5,5,2,"CA",3
4,2,2,4,1,3,4,3,5,4,2,2,4,2,2,4,4,4,4,3,2,4,5,2,1,5,2,"US",1
5,4,4,4,2,4,4,2,2,4,4,3,3,4,5,3,3,3,4,3,2,2,3,2,5,2,1,"NL",1
5,4,4,4,4,4,4,3,5,4,4,3,3,4,5,4,2,3,2,2,2,5,5,4,5,1,2,"GB",2
5,3,3,5,2,5,4,4,5,3,3,3,1,3,2,4,3,4,5,5,5,2,2,4,5,5,4,"DO",3
5,4,5,5,4,4,4,5,5,5,5,4,5,4,5,3,3,5,4,4,4,4,4,4,5,5,4,"CA",1
4,3,3,2,4,1,3,2,2,4,1,4,5,3,2,5,2,5,4,2,4,5,2,2,1,1,2,"NL",2
4,3,5,4,4,3,4,2,4,3,2,2,2,4,2,3,4,2,2,4,2,4,3,2,4,3,4,"RO",2
3,4,3,2,5,4,5,4,5,4,2,3,3,4,3,4,1,4,5,1,2,4,5,2,2,2,5,"US",1
4,1,3,4,2,2,2,2,2,4,3,2,3,3,2,2,1,4,2,4,2,2,2,3,5,2,2,"US",1
5,2,1,4,5,5,5,5,4,1,3,3,2,4,4,1,1,5,5,4,2,1,4,5,3,1,2,"GB",1
4,3,2,4,5,5,5,2,5,4,5,1,1,2,5,2,4,4,4,2,2,1,4,2,4,1,1,"US",1
5,5,5,5,5,5,5,4,5,5,3,5,2,5,2,5,4,2,4,2,2,2,5,3,2,1,5,"US",1
5,4,3,4,5,4,5,4,5,4,1,2,2,4,2,3,2,2,3,3,4,3,3,3,4,5,3,"SE",3
4,2,2,3,3,4,4,3,4,3,3,1,1,3,2,2,4,2,4,2,4,2,3,3,1,4,1,"GR",2
5,5,4,1,4,3,4,5,5,5,1,5,5,4,1,5,1,5,4,1,3,4,5,5,2,5,5,"US",2
5,5,4,5,5,4,5,4,5,4,4,2,3,4,4,3,2,4,2,2,4,3,5,4,2,4,4,"US",1
4,2,1,5,3,1,4,3,3,3,3,2,3,1,4,2,2,1,2,4,1,2,4,1,5,1,2,"GB",3
5,4,3,4,5,5,5,3,5,4,5,3,3,2,4,4,4,4,4,3,3,4,4,4,4,1,4,"LK",2
5,5,5,5,5,5,5,4,5,4,2,3,4,5,1,3,3,4,3,2,3,2,5,5,2,4,4,"US",2
5,4,1,5,5,5,5,5,4,4,5,3,1,1,3,2,2,3,4,5,5,3,5,5,5,1,1,"US",1
4,1,4,3,2,4,4,2,4,2,4,1,4,4,3,3,4,2,2,4,4,3,4,2,4,3,2,"CA",1
5,4,4,5,4,4,5,4,4,1,5,3,3,4,4,2,4,4,3,3,3,1,3,4,5,3,2,"US",1
4,4,3,3,5,5,4,3,5,2,5,3,2,4,2,2,4,4,4,4,5,2,4,5,5,2,2,"GB",3
5,2,3,4,2,4,4,4,4,3,3,4,3,2,2,2,4,4,2,4,2,2,2,3,4,2,2,"GB",3
5,2,3,5,4,3,5,5,1,1,1,1,1,1,5,1,1,1,5,3,4,2,3,2,1,3,4,"GB",1
4,5,3,4,4,4,4,3,5,4,5,1,1,4,5,1,4,1,2,2,2,2,5,2,5,1,1,"US",3
5,3,4,4,4,3,5,2,4,2,4,3,1,4,4,2,4,2,2,2,1,2,2,2,5,1,2,"GB",1
5,5,4,5,5,5,5,5,5,4,3,4,4,4,2,4,1,5,4,4,4,1,4,4,3,3,5,"CN",3
4,1,1,1,4,1,4,2,4,4,3,3,1,3,4,1,2,1,4,5,2,1,3,3,4,3,1,"SE",3
5,2,3,2,5,5,4,3,5,4,5,2,1,3,4,2,4,5,4,4,4,1,4,4,5,1,2,"US",2
5,1,3,3,3,4,4,4,4,4,3,4,1,3,3,2,2,2,1,2,2,1,3,3,4,2,2,"GB",1
5,4,5,3,5,5,5,5,5,2,5,1,2,5,3,2,2,5,4,3,1,1,3,3,3,5,5,"SE",2
2,1,1,2,1,3,4,1,4,3,2,2,1,4,4,2,5,2,1,3,1,3,3,1,5,4,1,"US",3
5,5,3,4,5,4,4,4,5,4,4,3,3,4,5,3,3,4,3,2,4,1,3,4,2,4,3,"US",1
4,3,3,5,1,3,5,1,4,4,3,2,4,2,4,2,2,3,2,4,1,1,4,2,2,4,2,"AU",1
4,3,2,4,4,5,3,1,4,4,2,1,2,4,3,2,2,4,2,4,1,2,3,3,4,3,1,"IN",2
5,5,5,5,5,5,5,5,5,5,1,3,5,5,1,5,1,5,5,3,5,5,5,5,3,3,5,"US",3
5,5,5,5,5,5,5,5,5,3,1,3,5,5,2,5,1,5,4,1,5,5,5,5,3,5,5,"HK",3
4,4,2,4,2,2,4,2,4,4,4,2,1,2,4,2,4,2,2,3,2,2,2,2,3,2,2,"US",1
2,4,2,2,2,3,2,2,4,4,2,2,2,2,2,4,2,3,4,4,2,2,2,2,4,2,2,"US",1
5,5,5,4,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,5,5,5,5,3,5,5,"NL",1
3,4,3,4,5,5,5,3,4,3,4,3,2,3,3,2,2,2,5,3,2,1,3,4,2,2,2,"SE",2
3,3,2,2,2,4,4,3,3,3,3,2,3,3,4,2,4,3,2,4,2,3,4,3,1,2,3,"US",1
5,5,5,3,4,5,5,3,4,3,4,3,3,4,3,2,4,5,5,5,4,3,3,5,5,1,4,"GB",3
3,3,3,4,4,3,4,2,4,1,2,2,4,3,3,1,4,1,2,3,2,5,4,2,4,1,2,"US",1
2,2,4,4,2,1,2,1,4,3,3,4,2,4,4,2,4,2,1,2,1,4,4,1,5,2,1,"US",1
2,4,1,1,4,4,5,2,3,3,5,3,1,2,5,2,4,3,4,3,3,3,4,3,5,1,1,"SG",1
5,5,4,4,5,5,5,5,5,5,2,4,4,5,1,4,1,5,5,4,4,1,5,4,5,5,5,"US",1
5,5,4,5,5,5,5,4,4,3,5,1,3,3,4,4,2,2,4,3,4,4,5,5,2,1,2,"MY",3
4,2,2,4,2,1,2,2,4,3,1,1,1,4,2,4,5,4,2,3,1,1,4,1,2,2,2,"CA",2
4,5,2,2,4,5,5,3,5,5,3,5,4,3,4,5,1,5,5,2,5,3,4,5,5,1,3,"US",1
5,5,2,4,5,5,5,5,5,4,1,4,4,5,1,5,1,5,5,3,1,2,5,5,3,5,5,"AU",2
4,2,2,4,1,1,2,2,2,4,4,2,2,3,4,2,4,1,2,4,1,1,1,1,5,1,1,"GB",3
4,2,2,4,4,3,4,2,4,4,1,4,2,4,4,2,4,2,1,4,1,2,4,1,5,1,2,"US",1
4,3,4,4,3,2,4,2,3,4,2,2,2,4,4,2,4,4,2,4,4,1,2,3,5,1,2,"US",3
4,4,4,4,4,3,4,4,4,4,1,5,3,4,5,2,1,4,2,2,2,4,5,3,2,4,2,"US",1
2,1,3,1,3,5,4,2,4,4,1,4,2,5,2,1,2,2,1,2,2,1,4,1,2,1,2,"GB",3
4,5,3,4,3,4,4,4,5,4,4,3,2,3,4,3,2,4,4,4,3,2,4,3,4,1,3,"HR",1
1,3,2,2,2,4,4,1,2,4,2,2,2,2,4,4,4,3,4,4,2,2,4,2,4,4,2,"US",1
4,3,3,4,4,4,4,3,4,3,4,2,3,3,4,2,4,3,3,3,3,2,4,2,4,1,3,"NG",1
4,4,4,4,4,4,4,3,4,4,3,4,2,4,3,3,4,4,3,3,2,1,4,3,4,2,3,"US",3
5,5,5,5,5,5,5,5,5,5,1,3,3,5,1,3,2,5,5,1,3,3,5,5,5,1,5,"US",1
4,2,2,3,2,2,4,2,2,3,3,2,2,4,4,2,4,3,2,4,2,2,2,2,4,2,2,"AU",1
4,2,4,4,4,2,5,2,5,5,3,5,4,5,2,5,1,3,2,3,2,4,4,4,5,5,2,"US",1
4,5,5,5,5,5,5,5,5,2,4,2,2,5,4,4,4,5,4,5,5,2,4,5,2,5,5,"US",2
5,4,5,5,5,5,5,4,5,1,2,2,4,4,2,5,2,4,2,4,2,2,3,3,5,2,4,"IL",2
5,4,1,4,4,5,5,4,4,4,2,4,4,5,3,3,1,5,5,1,4,2,5,4,2,5,1,"US",1
4,1,2,3,1,1,4,1,3,1,3,1,2,2,3,1,1,2,3,5,1,1,1,1,4,1,1,"CA",1
4,5,2,3,5,5,5,4,5,4,3,3,5,2,2,3,1,5,2,4,4,3,5,5,5,1,3,"FI",1
2,3,3,2,3,2,2,4,4,2,3,4,3,3,2,2,3,4,5,2,4,4,2,4,4,3,4,"GB",3
4,2,4,4,4,5,5,2,5,3,3,2,1,3,3,1,3,3,4,5,2,3,4,2,5,5,4,"US",2
5,3,5,5,5,5,5,5,5,2,4,4,4,5,2,5,1,3,2,5,3,2,3,3,5,3,4,"AU",2
5,3,4,5,5,5,5,4,5,4,3,3,5,3,4,5,2,5,5,3,4,5,5,5,4,1,3,"US",3
3,4,4,5,4,5,5,4,4,5,4,3,4,5,2,5,1,3,4,1,5,2,4,3,3,5,3,"US",1
4,5,4,5,3,3,5,4,5,5,1,5,5,4,1,4,1,4,3,3,3,3,2,3,2,2,4,"GB",1
4,4,4,4,5,5,5,4,4,4,4,4,3,4,4,2,3,4,4,4,4,2,4,3,4,3,2,"SK",3
5,4,4,5,5,5,5,5,5,1,5,1,1,5,5,1,4,1,1,4,3,1,4,2,4,2,5,"US",1
5,2,1,2,5,3,5,3,4,2,5,2,1,2,5,4,2,2,5,4,2,1,5,2,5,1,2,"IT",1
4,4,3,4,5,4,4,2,5,5,4,2,1,4,5,4,4,3,1,3,1,3,4,2,4,1,3,"CA",3
5,4,5,4,4,5,3,3,4,4,5,3,3,4,2,2,2,3,4,3,4,2,3,4,3,4,4,"DE",1
5,2,3,1,4,5,5,3,4,2,3,1,1,4,3,1,2,4,4,2,2,3,5,4,5,1,2,"US",1
4,5,4,5,5,5,5,4,5,3,4,2,4,4,4,4,4,5,4,2,4,3,4,3,5,4,5,"US",2
4,2,2,2,2,4,4,2,4,2,2,2,1,2,2,2,3,3,2,4,2,2,4,1,2,2,2,"PL",1
4,2,3,5,4,4,3,2,4,2,4,1,4,3,5,1,2,2,4,4,2,4,1,2,5,4,2,"US",1
5,3,3,4,3,2,5,4,5,4,4,3,4,3,4,5,2,4,3,5,3,2,4,3,4,2,1,"RU",2
5,3,3,2,2,3,5,2,4,4,3,2,2,2,2,3,1,5,4,1,5,2,5,5,1,3,3,"US",1
4,4,4,4,5,4,5,4,4,2,2,3,1,3,3,1,3,4,2,4,2,1,4,3,3,1,3,"AW",3
5,1,2,2,2,1,3,2,1,4,3,1,1,3,4,1,2,4,3,3,1,1,4,2,1,1,1,"US",1
4,4,2,4,3,3,5,2,3,3,2,4,4,4,5,2,2,2,5,3,2,1,4,1,5,1,3,"GB",3
5,3,5,4,4,4,5,3,4,3,5,4,3,3,5,2,4,5,4,5,5,4,4,3,4,3,4,"US",3
5,5,4,4,5,4,5,2,5,3,4,2,1,4,3,2,1,4,2,4,2,1,4,4,3,5,2,"US",3
4,1,2,4,2,1,5,2,4,1,5,1,1,4,4,1,4,1,1,4,1,1,4,1,5,3,1,"US",1
