"item_1","item_2","item_3","item_4","item_5","item_6","item_7","item_8","item_9","item_10","item_11","item_12","item_13","item_14","item_15","item_16","item_17","item_18","item_19","item_20","item_21","item_22","item_23","item_24","item_25","item_26","item_27","country","source"
4,5,5,5,5,5,5,4,5,1,5,5,3,5,5,2,2,5,5,3,3,3,5,4,2,4,3,"BR",3
5,5,4,5,5,4,5,4,5,4,3,3,4,5,4,5,1,4,5,1,5,4,5,4,1,5,4,"ZA",1
4,3,4,1,5,4,5,1,5,5,5,1,1,4,5,3,1,5,1,1,3,4,4,3,1,3,4,"US",1
5,3,4,5,5,5,5,4,5,4,1,3,2,4,4,5,1,5,5,3,5,1,5,5,5,1,3,"US",1
5,4,3,4,4,5,5,4,5,4,5,3,2,3,4,4,4,3,3,4,2,3,4,3,5,1,3,"PL",3
5,4,4,4,4,4,5,4,4,4,4,2,3,3,4,2,2,4,4,4,2,2,4,2,3,1,2,"SG",1
4,4,4,2,4,4,5,2,4,2,1,5,3,4,2,3,2,5,4,2,5,4,4,4,1,3,4,"US",2
3,4,2,2,3,1,4,2,4,4,2,2,2,4,2,2,3,3,1,4,1,1,4,2,5,1,1,"US",1
5,3,2,2,2,4,5,4,4,5,4,3,2,2,2,1,2,4,2,4,2,1,2,4,5,1,2,"US",1
4,2,2,3,1,2,4,2,3,3,2,2,1,4,5,1,4,2,2,4,1,2,4,1,2,2,2,"GB",1
5,5,5,4,5,3,5,4,4,4,1,3,3,4,1,3,2,5,4,2,3,3,5,3,5,3,5,"NP",3
4,2,3,1,2,1,2,2,2,4,2,1,2,3,4,1,4,2,2,3,1,1,4,2,4,1,2,"US",3
4,1,1,3,1,1,4,1,2,1,2,1,1,3,3,2,2,1,2,4,1,1,3,1,5,1,1,"US",1
5,4,2,4,4,4,5,5,5,3,3,4,3,3,3,5,3,3,4,3,3,4,4,3,2,5,4,"GR",3
5,2,3,4,1,2,3,2,1,4,3,2,2,3,3,5,4,1,2,4,2,1,2,4,3,2,1,"US",2
3,2,4,4,4,4,5,2,4,3,3,2,5,3,4,3,2,4,4,2,2,2,4,3,5,1,2,"GB",1
5,4,2,5,2,4,5,4,5,4,2,2,4,5,1,5,2,4,5,2,3,2,5,2,4,5,4,"RO",2
5,4,4,4,5,4,5,3,4,3,4,3,4,4,4,3,3,5,2,5,1,3,5,3,1,1,3,"US",1
1,1,5,5,3,1,3,1,4,1,4,1,1,3,3,1,2,1,1,4,1,1,1,1,5,1,1,"US",1
5,5,5,4,5,4,5,5,3,2,1,2,1,4,2,1,1,5,2,3,3,3,5,4,5,1,4,"AU",1
3,2,2,2,1,2,4,2,4,5,2,2,3,4,2,4,3,3,1,4,2,2,2,3,4,1,1,"HR",3
5,4,4,2,5,4,5,2,5,4,2,4,4,2,1,4,2,4,3,2,4,1,4,3,5,4,2,"GB",2
5,5,5,5,4,5,5,5,5,4,3,5,3,5,4,4,1,5,4,3,2,3,5,4,4,1,5,"BG",1
5,3,4,3,3,4,5,3,4,3,4,2,2,3,3,2,3,4,3,4,2,3,3,3,2,2,2,"US",1
5,3,4,4,5,4,5,5,4,1,4,1,1,1,2,1,2,3,2,3,3,3,5,3,3,1,3,"IT",1
5,4,5,2,4,4,5,2,4,4,2,2,3,4,2,2,4,5,5,4,2,2,4,2,4,5,5,"US",3
5,4,3,5,3,4,5,3,4,3,5,3,3,2,4,2,4,3,4,3,4,5,4,3,4,1,3,"ID",1
5,5,2,2,4,5,5,5,5,2,2,4,2,4,4,4,1,5,5,4,2,4,4,4,2,2,4,"US",1
4,4,2,3,2,3,3,1,2,4,2,3,1,4,4,4,2,2,1,5,1,2,2,2,5,1,2,"US",2
2,4,3,2,4,5,5,4,5,4,3,4,4,4,5,4,1,4,4,2,2,5,5,4,1,1,2,"US",1
4,4,4,5,4,3,5,5,5,3,3,4,4,5,1,3,1,5,4,3,2,3,4,2,2,5,4,"NL",3
5,5,4,5,4,5,5,5,5,3,4,3,3,4,3,3,3,4,4,3,3,3,4,4,3,3,5,"US",3
5,4,4,3,3,5,3,2,4,4,2,2,2,4,5,1,3,4,4,3,3,4,5,5,1,3,2,"IE",1
5,3,5,5,4,3,5,4,5,3,5,3,2,4,2,2,4,3,3,2,2,1,3,4,4,5,4,"EU",1
5,4,4,4,4,5,5,4,5,3,5,2,3,4,4,2,2,2,4,3,4,3,5,4,2,4,4,"GB",1
5,4,3,3,5,5,5,4,5,2,3,2,4,4,1,3,3,4,4,5,3,5,5,4,1,4,3,"US",3
5,4,2,4,4,5,5,3,4,2,3,2,2,4,5,4,5,2,2,4,2,2,4,5,4,1,2,"A1",1
4,3,4,4,3,4,5,4,3,3,3,3,2,4,3,2,2,4,3,5,2,1,4,2,5,2,3,"US",1
5,4,3,5,5,4,5,4,5,3,4,2,3,2,2,4,2,3,3,3,1,1,2,4,5,1,3,"US",2
5,1,4,1,5,4,4,4,2,4,4,2,3,4,5,2,3,4,3,4,4,1,4,3,4,3,3,"GB",1
5,5,3,4,5,5,5,5,5,4,4,3,5,4,3,4,3,4,3,3,5,3,5,4,4,3,4,"GB",1
5,4,4,4,5,5,5,4,5,3,4,4,4,3,3,4,1,4,4,2,4,3,4,4,5,4,4,"US",1
4,2,2,2,2,4,4,2,5,1,4,1,4,3,5,1,4,1,4,5,2,1,3,1,2,3,2,"US",2
5,5,5,4,5,5,5,5,5,4,5,3,3,5,2,3,1,5,4,3,2,3,5,2,3,5,4,"US",3
3,2,2,4,3,4,5,2,3,2,4,3,2,2,4,2,4,2,2,4,4,1,4,2,5,2,2,"US",2
4,2,5,4,5,4,5,4,3,3,3,3,2,5,3,3,3,5,4,4,4,3,4,3,4,2,2,"US",1
4,5,5,3,5,5,5,5,5,5,1,5,5,5,2,5,1,5,5,2,4,5,5,5,3,5,3,"AU",3
3,1,2,3,3,1,4,2,3,2,3,2,3,3,5,4,4,3,3,3,1,4,4,1,5,1,1,"GB",1
2,2,3,2,2,3,4,2,1,3,3,2,2,4,2,2,3,2,2,4,2,2,2,2,5,1,2,"GB",2
4,3,3,3,2,3,4,2,4,4,2,2,3,3,4,1,3,4,2,3,4,1,3,3,2,3,3,"IT",1
5,4,4,2,3,4,4,5,4,3,3,4,4,4,1,4,3,5,4,3,4,2,4,4,1,5,2,"US",2
4,3,4,4,5,4,5,2,4,2,4,2,4,2,4,2,1,4,4,2,4,5,5,5,1,1,2,"PH",1
4,4,5,4,5,5,5,4,4,3,4,3,4,4,2,4,2,4,4,5,3,2,4,4,3,1,1,"KR",3
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,5,5,5,5,1,5,5,"AU",1
5,5,5,2,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,2,2,4,5,5,5,5,5,"US",1
3,3,4,2,2,3,5,2,4,1,2,1,5,4,3,4,2,3,4,3,3,1,3,2,4,2,1,"FR",3
4,4,3,4,4,4,5,2,4,4,4,2,4,4,4,4,4,4,3,4,3,1,4,2,2,1,3,"GB",3
4,5,4,4,5,4,4,3,5,5,3,2,3,5,2,4,2,4,4,5,3,2,4,2,5,4,4,"US",1
2,2,1,1,1,1,1,1,1,2,4,1,1,1,4,1,5,1,1,5,1,1,2,1,5,1,1,"CA",1
4,2,2,2,4,3,5,2,5,4,4,3,3,3,4,2,4,2,1,3,4,3,3,4,4,4,2,"US",3
3,2,3,2,1,3,3,3,4,2,5,2,2,2,5,3,5,4,1,4,2,2,3,2,3,2,1,"US",3
5,3,3,5,3,3,5,3,3,1,5,2,3,3,2,3,2,4,3,4,3,1,3,4,2,4,3,"US",1
4,1,2,4,1,1,4,1,1,5,2,1,1,4,2,4,4,1,3,2,1,1,3,3,2,1,1,"US",1
4,3,2,3,2,4,4,2,4,2,5,2,1,1,5,1,4,2,2,2,1,1,4,2,2,1,1,"US",1
5,4,5,4,5,5,5,4,5,2,5,1,1,3,4,2,5,2,5,2,3,1,5,3,2,2,2,"US",2
5,5,5,4,5,5,5,5,5,3,1,5,5,5,2,2,1,4,3,3,2,2,5,5,3,1,5,"US",3
2,3,5,5,4,4,1,1,4,4,4,2,4,4,4,4,5,4,4,4,3,3,4,5,4,2,2,"US",2
5,3,2,4,4,4,5,3,4,3,4,2,4,3,4,3,3,4,2,4,2,4,4,4,4,3,2,"BA",1
5,4,5,4,4,4,5,4,5,4,2,4,3,4,3,3,2,4,3,2,4,2,2,3,4,3,4,"GB",3
4,2,1,4,4,4,5,4,3,3,2,1,2,2,3,2,5,2,2,4,2,3,4,2,5,3,2,"US",1
5,4,4,5,5,5,5,1,5,4,4,2,1,4,5,4,4,2,3,5,5,2,5,5,4,3,4,"US",3
3,2,1,3,3,3,4,1,4,2,4,2,1,2,5,3,5,2,3,3,1,2,4,1,2,2,1,"US",1
4,3,3,2,1,3,4,2,4,3,4,2,4,2,5,2,4,3,3,2,2,2,4,3,2,1,2,"CA",3
4,3,4,4,5,4,5,3,4,2,3,4,4,4,3,4,3,2,2,3,3,2,3,4,4,2,2,"US",3
5,1,1,1,4,1,4,5,1,5,1,5,1,3,5,4,1,5,3,2,1,4,2,4,4,1,1,"US",2
2,2,4,4,1,1,4,3,2,2,4,2,4,4,2,3,4,3,1,5,1,1,2,1,2,2,1,"US",1
4,2,3,2,2,4,4,2,4,4,4,3,2,3,4,3,4,4,1,4,1,2,2,1,4,3,2,"US",1
5,3,2,2,4,4,4,3,4,4,4,2,2,3,4,3,2,2,3,4,1,1,4,5,5,1,1,"FI",1
5,4,4,5,5,5,3,5,4,2,5,1,3,4,3,5,5,5,5,4,1,3,4,4,3,5,3,"US",3
5,5,3,4,4,5,5,2,5,2,4,1,2,4,5,1,5,5,3,5,1,2,4,5,5,1,2,"UY",3
5,5,1,1,5,5,5,5,5,5,1,5,1,5,1,5,1,5,5,1,1,5,5,5,5,5,5,"LB",1
2,4,5,5,5,3,5,5,5,4,4,2,2,4,5,2,2,4,4,2,4,4,4,4,5,4,5,"DK",1
5,2,3,4,4,4,4,3,4,2,4,2,2,4,4,4,4,2,4,5,3,1,4,1,5,3,2,"US",3
4,4,3,5,4,5,5,3,5,5,2,4,3,5,2,5,2,4,2,3,4,1,5,3,4,3,2,"AU",1
5,4,3,3,4,1,5,3,4,3,3,2,2,4,4,2,3,3,2,5,1,2,1,2,4,1,2,"US",1
5,2,4,4,3,4,4,2,4,5,2,2,4,4,5,1,4,4,1,2,3,1,4,2,5,1,3,"US",1
5,5,4,4,5,4,5,4,5,4,1,4,3,5,2,5,2,4,1,2,1,1,3,4,5,4,5,"NZ",1
5,5,3,4,5,4,5,2,5,2,4,3,2,3,3,1,2,4,4,4,4,3,4,3,2,3,4,"US",1
3,4,4,4,2,3,2,4,4,5,1,5,3,5,2,4,1,4,2,2,4,3,4,4,4,5,3,"US",1
5,5,4,2,4,5,5,2,5,1,5,3,4,2,2,5,2,5,5,1,5,5,3,4,2,4,5,"PK",1
4,3,4,4,3,3,4,3,4,4,2,3,4,3,2,4,1,2,2,5,3,1,3,2,5,3,1,"US",1
2,4,2,4,2,2,4,2,4,1,4,2,1,2,2,2,4,4,2,4,4,1,3,2,4,2,2,"FI",3
4,3,4,4,3,3,3,3,3,4,2,3,3,4,1,3,2,4,3,3,3,2,4,3,5,3,3,"US",3
3,4,2,4,3,4,4,4,4,4,3,1,2,4,2,4,4,4,4,2,2,3,4,4,5,3,4,"US",3
2,3,3,2,4,1,1,3,3,1,4,1,1,3,4,1,4,1,1,4,1,1,2,1,5,1,1,"AU",3
5,3,3,4,4,5,5,2,4,4,4,4,4,2,3,2,2,3,3,4,2,3,4,3,5,1,3,"US",1
5,5,3,5,5,5,5,1,5,2,4,1,1,4,5,1,3,5,3,1,1,1,4,4,4,1,4,"US",1
5,5,5,5,5,5,5,4,5,5,3,5,2,5,2,5,4,2,4,2,2,2,5,3,2,1,5,"US",1
1,5,3,4,4,4,4,3,3,3,2,1,4,3,2,4,1,2,4,2,1,2,4,2,2,5,2,"GB",2
4,2,4,2,2,4,5,4,4,2,5,2,1,2,5,4,4,4,2,3,2,1,3,2,5,1,3,"US",1
5,4,4,4,4,5,5,4,4,4,5,2,4,4,4,3,1,3,3,3,2,1,2,4,5,1,2,"US",1
5,4,3,1,1,3,5,4,5,4,1,1,1,1,5,4,2,5,1,1,1,5,5,5,5,4,5,"US",1
4,2,2,1,2,1,4,2,2,2,5,1,1,3,4,1,4,2,1,4,1,2,2,1,2,1,2,"US",3
5,5,4,5,4,5,5,5,5,3,5,3,2,3,2,2,2,3,2,1,3,2,4,3,4,1,4,"CA",1
5,5,1,5,4,5,4,2,5,2,1,5,5,4,2,4,4,2,5,1,1,1,5,4,1,2,2,"GB",1
4,4,4,4,4,4,4,2,4,3,3,4,3,4,4,2,2,4,3,2,4,3,4,3,2,2,4,"US",2
5,5,5,4,5,5,5,3,5,4,3,5,5,5,1,4,2,5,5,2,1,3,5,5,2,2,5,"US",2
4,3,2,3,2,3,4,4,3,3,3,2,4,2,4,2,2,4,2,2,2,1,1,2,5,3,2,"GB",3
4,2,2,2,2,4,4,3,1,4,3,3,2,3,5,4,5,2,2,2,2,3,3,2,2,1,1,"US",2
5,4,4,2,5,5,5,5,5,5,1,4,4,4,1,1,1,5,5,1,2,4,5,4,1,5,5,"CA",1
3,2,1,2,2,1,4,3,4,2,5,2,1,1,4,1,5,2,1,4,1,1,1,2,5,1,1,"CA",1
5,5,4,4,5,5,5,2,5,4,3,4,5,3,1,5,1,5,5,5,2,2,4,4,5,5,2,"US",3
4,4,3,4,2,2,4,3,3,2,5,2,2,2,4,1,4,2,2,5,1,1,3,4,5,1,2,"AU",1
1,4,4,3,4,4,2,2,4,2,2,2,2,4,1,4,1,5,2,4,3,2,3,3,2,5,3,"US",3
5,4,4,5,5,5,5,4,5,4,3,4,3,4,3,4,1,4,3,3,4,2,5,3,3,3,4,"MX",1
5,3,4,5,3,5,5,5,2,3,2,1,3,5,3,1,3,3,4,3,2,2,3,2,2,4,3,"PR",1
5,3,5,5,4,4,5,5,3,4,5,3,4,5,2,4,1,4,3,2,4,3,2,2,5,2,4,"AU",3
5,5,4,4,4,5,5,4,5,5,2,4,4,4,1,4,2,5,4,2,5,2,5,4,3,4,5,"US",2
5,2,4,1,1,4,5,3,3,2,4,2,1,2,3,1,5,1,3,4,2,1,1,2,2,5,2,"AU",3
3,2,1,2,2,3,3,2,4,3,4,2,2,3,2,2,2,2,2,4,2,1,2,2,4,1,1,"US",1
5,5,5,4,5,5,4,4,5,4,2,4,4,5,1,4,1,4,4,4,2,4,5,4,3,5,5,"US",1
5,3,4,4,5,3,5,2,4,3,5,2,1,2,5,2,1,2,4,1,3,2,5,4,4,1,4,"CA",1
3,4,4,4,4,4,4,4,4,3,5,2,1,4,2,2,1,4,4,2,4,2,4,4,3,5,4,"SI",1
5,5,5,5,5,5,5,5,5,5,1,5,4,5,1,3,1,5,5,5,1,3,5,5,1,5,5,"GB",2
5,4,5,4,5,5,5,5,5,4,5,5,5,5,3,2,5,1,1,2,4,1,1,3,5,1,5,"ID",1
5,4,4,4,5,5,5,4,5,3,2,3,1,2,2,3,1,4,5,4,4,3,2,5,5,1,1,"GB",1
4,4,4,4,5,4,5,4,4,3,3,1,1,5,4,3,2,4,5,2,4,5,5,4,1,2,5,"IE",1
4,4,2,2,2,2,4,2,4,4,1,4,3,2,3,3,2,2,2,4,2,3,4,4,5,1,1,"US",1
5,2,3,4,4,3,5,2,5,4,4,2,2,2,3,3,1,2,2,3,3,2,4,3,2,3,2,"CA",1
4,2,4,4,3,5,5,2,4,3,2,2,2,4,4,1,2,4,4,4,2,1,4,2,4,2,1,"US",3
3,4,3,2,4,5,5,3,5,2,2,1,2,1,3,3,4,2,4,2,2,3,1,2,2,4,2,"GB",1
5,4,5,5,4,5,5,3,5,2,5,2,1,2,4,3,2,3,3,5,1,1,3,4,5,3,2,"AR",1
4,4,3,2,4,4,4,2,4,4,4,4,2,3,4,3,4,1,4,4,2,4,3,4,5,1,2,"US",1
5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,5,2,5,3,5,1,1,4,4,5,4,4,"US",1
5,2,3,2,3,3,5,3,5,1,3,1,1,3,5,4,3,2,3,5,1,1,4,2,5,4,1,"EU",1
5,1,3,4,4,2,5,2,4,5,3,2,3,2,2,2,4,2,2,2,2,1,1,2,5,1,1,"US",3
4,1,2,4,3,3,5,3,3,3,2,2,2,3,4,2,2,4,2,4,1,2,2,2,3,1,2,"US",3
4,2,3,4,4,3,5,2,5,3,2,3,4,4,2,3,4,4,2,5,2,2,2,2,5,1,1,"US",1
3,3,4,3,3,3,5,3,4,2,5,3,4,3,5,1,3,3,4,5,4,2,5,3,1,1,3,"US",3
5,5,3,3,5,5,5,3,5,5,1,4,2,5,5,5,3,5,2,3,1,1,4,5,5,1,5,"CA",1
2,2,2,2,2,3,4,2,3,2,4,2,3,4,4,4,4,2,2,4,1,2,4,2,3,1,2,"GB",2
5,5,2,5,4,4,5,3,5,3,3,2,3,3,3,3,3,3,5,2,2,1,4,3,2,4,3,"US",1
5,5,5,2,5,5,5,2,1,5,2,5,5,4,1,5,1,5,5,1,5,5,5,5,1,1,5,"US",3
4,4,4,3,4,5,5,5,4,5,1,3,4,4,4,3,1,5,5,4,1,1,4,3,2,4,4,"US",3
4,3,3,2,2,3,5,3,4,1,5,2,3,1,5,4,3,2,3,5,2,4,5,2,5,1,2,"DE",1
4,5,2,2,5,4,5,3,5,3,4,4,1,3,5,1,4,5,4,3,1,3,5,3,5,1,4,"CA",1
2,1,1,1,1,2,4,2,2,3,4,1,2,4,4,4,3,4,2,4,1,1,1,2,4,1,1,"AU",3
5,4,3,5,4,5,5,3,5,3,5,2,1,4,2,1,4,5,3,4,1,2,4,2,5,3,3,"US",1
5,4,5,2,4,5,4,4,4,4,2,4,2,4,2,2,2,5,3,2,4,2,5,5,4,2,4,"US",1
3,1,2,2,1,1,3,2,2,3,2,1,2,3,4,2,4,2,1,5,1,1,3,2,5,1,1,"US",2
5,3,5,3,5,5,4,5,5,4,3,4,3,3,3,3,1,3,4,2,5,4,5,4,2,4,1,"US",3
5,4,4,4,5,5,5,1,5,4,2,4,2,5,4,4,4,4,1,2,5,1,4,4,5,3,4,"US",1
5,5,5,5,5,5,5,5,5,5,1,4,4,5,3,5,2,5,3,3,5,5,5,5,1,5,5,"US",1
5,4,4,3,5,4,5,3,4,3,4,4,3,4,3,4,3,4,4,3,2,3,4,3,3,4,4,"US",1
4,5,2,4,4,5,4,4,5,4,5,4,3,2,5,2,1,2,3,3,2,1,3,4,4,4,3,"NZ",1
1,1,2,4,2,2,4,2,2,3,5,2,2,2,5,2,4,3,1,4,2,2,2,2,4,2,2,"CA",3
5,2,3,3,3,1,3,1,3,3,5,3,3,3,5,1,3,2,2,5,3,3,1,1,3,3,1,"US",1
5,5,5,4,4,5,5,5,5,4,4,2,4,5,5,4,2,3,4,3,5,4,5,5,2,4,5,"CA",3
4,4,3,5,2,5,5,2,5,3,3,3,1,2,4,5,1,4,2,4,4,2,3,2,4,5,1,"JP",3
5,5,2,2,5,3,5,1,4,4,3,2,3,5,4,3,1,2,4,2,1,2,5,3,5,1,4,"AE",2
4,3,3,3,3,3,5,3,5,2,4,2,2,4,4,2,4,3,2,4,1,3,4,2,4,5,2,"US",3
4,4,3,4,4,4,5,5,5,3,3,2,1,3,4,2,3,4,2,4,3,1,4,3,5,4,2,"MK",3
5,5,5,5,5,5,5,5,5,2,5,2,1,4,5,2,1,2,4,2,1,1,5,3,5,5,5,"US",3
4,4,3,2,3,3,5,1,4,2,5,4,3,3,5,2,4,3,4,4,2,1,4,3,5,1,1,"AU",1
4,3,3,5,4,4,2,2,5,4,5,3,2,3,4,2,2,4,4,2,4,4,4,5,5,2,2,"US",3
5,5,1,1,4,5,5,5,5,5,1,5,1,1,5,1,5,5,4,1,5,5,5,5,1,1,5,"US",1
4,1,5,4,2,2,4,1,3,4,5,2,3,2,4,3,2,4,3,4,2,2,1,3,5,5,1,"GB",2
4,2,3,5,4,4,4,4,5,4,2,3,3,4,1,4,1,4,2,2,2,1,4,4,5,5,1,"GB",1
4,2,2,3,1,1,3,1,2,4,4,2,1,3,3,2,2,1,1,5,1,1,2,1,5,1,1,"US",1
