"item_1","item_2","item_3","item_4","item_5","item_6","item_7","item_8","item_9","item_10","item_11","item_12","item_13","item_14","item_15","item_16","item_17","item_18","item_19","item_20","item_21","item_22","item_23","item_24","item_25","item_26","item_27","country","source"
4,2,4,4,4,2,5,4,4,3,3,3,2,4,4,3,4,3,2,4,3,2,2,2,5,2,3,"IN",1
5,4,3,3,4,5,5,4,4,4,5,2,3,4,5,2,1,4,3,4,2,2,4,4,5,4,1,"US",1
4,2,3,2,4,3,3,2,4,3,2,1,3,5,1,3,4,3,3,4,2,1,2,3,3,2,1,"US",3
5,4,3,3,4,5,5,3,2,2,2,2,2,4,2,3,5,4,3,2,4,1,4,4,3,5,2,"GB",2
4,1,1,3,1,1,3,3,2,1,4,1,2,4,4,1,5,3,4,3,1,4,3,1,4,1,1,"UA",1
4,4,2,4,4,4,4,2,5,4,2,4,4,4,4,2,2,2,5,1,1,5,4,4,2,5,4,"US",1
4,4,4,4,3,4,4,4,4,3,3,4,3,4,3,3,4,4,2,3,4,2,3,2,4,2,4,"CA",1
4,2,3,3,2,1,4,2,3,3,1,1,2,1,5,1,3,1,1,5,1,1,3,1,5,1,1,"US",2
4,4,5,4,4,4,5,5,4,4,3,3,4,4,2,5,2,5,4,2,4,2,4,3,2,4,5,"US",3
5,3,2,3,2,3,4,2,3,3,5,1,1,1,5,1,4,4,4,4,2,2,5,2,2,3,1,"US",1
5,1,4,1,3,5,5,4,5,3,4,3,3,3,1,5,2,4,4,2,4,2,5,3,2,3,1,"US",2
4,1,2,4,4,3,4,2,4,2,2,2,2,3,3,3,4,3,3,4,3,1,3,3,4,1,2,"US",1
5,4,5,4,3,5,5,3,3,3,3,3,5,5,4,1,4,5,2,2,2,2,5,2,5,2,3,"PR",1
2,1,1,2,1,1,3,2,3,2,5,2,1,1,4,1,2,2,1,4,1,1,1,3,5,1,1,"GB",3
5,4,2,4,5,2,4,2,4,3,5,2,2,4,5,2,4,4,2,4,2,1,3,2,5,1,2,"US",1
5,4,5,5,5,5,5,4,5,5,4,5,4,5,4,5,4,5,5,1,3,3,5,5,1,4,3,"US",2
3,3,3,3,2,3,4,3,3,4,3,4,2,4,4,3,5,3,1,5,2,1,4,2,5,1,3,"US",1
4,4,3,2,4,5,5,4,5,4,5,2,5,5,4,4,1,1,4,2,4,5,3,4,5,1,2,"US",1
5,5,4,1,5,5,5,3,5,4,2,2,4,3,4,4,1,4,5,2,3,3,5,5,3,2,4,"IN",3
5,4,4,4,5,5,5,5,5,2,5,2,2,4,5,2,5,2,5,5,2,5,5,2,5,1,2,"GB",3
4,5,2,5,4,5,3,4,4,2,3,2,2,2,4,2,4,3,4,3,4,2,3,4,2,4,2,"GB",2
4,3,3,3,4,4,4,2,4,4,3,2,3,4,3,2,2,3,2,3,2,2,4,3,4,3,2,"DK",3
3,2,2,2,4,2,4,4,2,2,4,2,2,4,4,2,5,2,4,4,2,2,4,2,2,4,2,"US",1
4,2,3,4,4,3,4,2,3,2,4,2,3,4,4,2,1,2,3,3,4,1,4,2,2,2,1,"SE",3
5,5,4,3,5,3,4,3,5,4,1,2,2,4,1,3,1,5,4,4,4,1,4,4,4,4,3,"GB",1
5,4,5,4,3,4,5,4,5,3,2,2,5,5,2,4,1,4,3,4,2,4,4,3,5,3,3,"US",2
2,2,3,2,2,3,4,3,4,2,3,2,2,4,3,3,2,3,2,4,2,1,4,2,2,3,2,"US",3
5,4,2,2,1,1,4,2,2,3,1,2,1,1,4,1,4,1,1,2,2,1,1,1,2,3,1,"US",1
5,4,3,1,5,5,5,3,4,3,4,2,3,2,4,1,2,4,5,5,3,2,4,5,5,1,2,"US",3
5,1,1,4,4,4,5,5,5,1,5,1,1,1,5,1,5,5,4,3,3,3,4,1,5,1,3,"CA",1
4,2,2,2,4,4,4,3,3,4,4,1,3,4,4,4,2,4,2,3,3,4,3,4,4,1,2,"CA",1
4,1,2,1,1,1,2,2,4,3,2,1,3,2,3,2,2,2,2,5,1,1,2,1,5,1,1,"US",3
2,4,2,2,4,5,2,2,4,2,3,3,3,4,2,2,3,2,5,2,1,5,4,3,2,4,2,"GB",1
5,3,3,5,5,5,5,4,4,4,5,2,3,4,5,4,1,5,4,1,2,4,4,4,3,5,5,"CA",3
5,5,4,5,5,5,4,2,4,2,5,1,2,4,5,2,5,4,4,5,1,1,4,3,5,3,2,"CA",1
5,4,3,2,3,2,3,3,3,5,2,3,2,3,3,3,5,3,3,2,2,2,3,3,3,3,2,"CR",3
5,3,1,1,4,3,1,5,5,5,3,3,1,3,1,3,1,5,3,1,3,4,3,5,1,5,1,"US",1
5,5,4,2,5,4,5,4,4,2,3,3,3,4,4,3,2,5,4,4,2,3,4,4,5,4,5,"GB",1
5,5,5,5,5,3,5,3,5,5,3,3,4,5,3,5,2,5,1,5,5,3,5,4,5,1,3,"US",1
5,4,3,3,4,4,4,3,5,4,1,5,3,5,3,5,2,5,4,3,4,3,5,4,4,2,4,"US",1
5,4,5,4,3,3,4,4,4,4,3,2,2,5,3,2,3,4,3,4,3,2,4,4,4,1,2,"KW",2
5,5,5,5,5,5,4,3,4,3,4,3,2,4,4,2,3,3,4,4,3,2,4,3,5,2,3,"US",1
5,3,2,3,1,3,5,2,5,5,2,2,2,3,2,4,2,4,3,2,2,2,4,2,2,1,2,"CA",1
4,5,5,5,5,5,5,5,4,3,5,4,2,5,1,1,5,5,4,5,4,1,5,4,4,5,3,"BE",1
5,5,5,5,5,2,5,1,5,4,4,4,3,3,3,4,1,5,1,4,5,2,1,5,5,1,1,"US",1
4,1,2,2,1,3,4,1,2,3,5,1,2,1,2,4,4,3,3,3,1,1,3,2,4,1,1,"US",3
5,4,1,2,4,4,5,2,4,4,2,2,2,3,2,2,4,3,4,4,4,2,4,4,5,3,1,"PL",2
4,3,2,5,4,1,4,1,4,4,5,3,4,5,4,1,3,3,2,4,1,3,4,3,5,1,1,"US",1
4,4,4,2,2,2,4,1,1,2,4,1,2,4,5,4,2,4,4,1,1,2,4,1,5,1,2,"GB",1
5,4,4,4,2,4,4,4,4,3,5,2,1,2,4,2,2,2,3,5,4,1,4,3,5,2,2,"FI",3
4,2,3,2,2,4,4,2,4,3,2,1,2,4,4,2,4,3,2,2,4,3,2,3,2,4,2,"US",1
4,3,4,5,4,5,5,4,4,2,5,2,1,2,4,1,3,2,3,4,1,1,1,2,3,3,2,"FI",3
4,5,5,2,4,4,5,4,5,4,2,4,4,4,3,5,2,4,4,3,4,2,5,5,5,4,5,"US",3
1,1,1,1,1,1,4,1,1,3,3,1,1,3,4,1,3,2,1,4,1,1,1,1,1,1,1,"US",1
5,5,4,4,5,5,5,4,4,2,3,2,4,5,2,2,4,2,4,4,2,2,4,2,5,3,4,"US",2
5,3,5,5,4,4,5,3,4,4,1,5,3,5,3,4,1,4,4,4,2,3,5,2,2,4,2,"US",1
3,4,4,5,4,3,4,2,5,3,3,2,2,3,4,1,2,1,3,5,3,1,2,5,2,1,3,"CA",1
4,5,3,3,5,4,5,5,5,3,4,2,1,3,5,4,3,4,4,2,4,3,4,5,3,1,5,"GB",3
5,4,3,4,3,1,5,1,4,4,2,3,3,4,4,2,3,2,2,2,2,2,2,1,4,1,1,"JP",1
5,3,5,4,4,4,5,5,4,3,4,2,3,4,2,2,3,4,3,3,4,2,4,3,2,4,4,"US",3
5,4,1,4,2,4,5,4,4,5,3,2,2,2,3,3,1,3,3,5,1,1,3,3,4,3,1,"PH",3
5,3,3,4,4,4,5,1,4,5,1,3,3,2,2,5,2,2,4,2,2,4,3,4,4,4,1,"US",2
5,4,3,3,3,3,5,4,4,3,2,2,2,3,2,3,2,2,3,2,2,3,3,1,2,3,1,"NZ",1
4,5,4,4,4,4,5,4,5,2,2,4,2,4,4,2,1,4,2,4,2,2,4,3,5,4,5,"IE",1
4,4,4,2,3,4,5,4,4,2,2,4,3,4,2,2,2,5,4,4,4,2,4,4,4,4,2,"HK",1
5,4,4,3,5,5,5,4,5,3,2,3,3,5,2,4,2,4,4,3,1,4,4,3,2,5,5,"US",2
5,4,2,1,4,4,5,4,4,3,5,3,1,4,5,2,1,2,2,5,1,1,2,3,2,4,3,"IL",1
5,4,2,5,5,2,5,3,5,4,3,4,5,5,4,4,1,5,1,4,1,3,4,1,5,1,4,"US",3
3,3,3,4,2,3,5,3,4,4,2,4,3,2,3,2,3,4,3,3,3,3,3,3,5,1,3,"SE",3
5,4,2,5,2,2,5,4,3,4,1,5,3,4,1,3,1,4,5,5,2,4,3,1,1,4,1,"CA",1
5,5,4,3,5,5,5,5,5,5,1,4,3,5,1,5,1,4,3,1,3,1,5,3,1,3,4,"US",1
5,3,4,5,5,5,5,4,5,3,2,3,4,5,3,3,1,5,3,2,2,1,3,3,1,5,4,"US",3
4,4,3,5,5,3,5,2,5,1,4,1,1,3,5,4,4,1,3,3,1,4,4,2,4,3,3,"GB",1
3,1,2,3,1,5,4,3,4,1,5,1,2,3,4,1,1,3,4,4,3,3,5,2,5,1,1,"RO",1
2,1,3,4,3,2,4,2,4,3,2,3,3,4,2,4,3,3,2,2,1,2,3,2,4,4,1,"AU",3
3,3,3,2,1,1,5,1,5,2,5,5,1,3,5,5,5,5,1,3,1,1,4,2,5,1,3,"EU",2
5,4,3,3,4,2,5,5,5,4,5,2,3,4,2,4,2,4,5,2,4,4,5,3,1,5,3,"GB",1
5,3,3,4,3,4,5,2,5,3,4,3,2,3,3,2,2,3,3,5,4,3,4,3,3,4,2,"US",3
4,3,3,4,5,5,3,2,5,5,4,3,4,4,5,2,3,4,4,4,4,2,4,5,2,5,1,"US",3
4,2,2,3,1,2,4,2,3,4,4,2,2,1,3,1,3,4,2,4,1,1,2,2,4,2,2,"US",3
4,3,3,2,4,3,5,2,4,4,5,2,1,4,4,4,2,3,3,3,1,1,4,2,5,3,3,"US",1
5,5,4,3,4,5,5,4,5,3,2,4,4,3,3,3,2,4,3,2,2,4,5,3,2,5,5,"SG",1
4,4,3,4,4,4,5,4,5,3,2,4,4,2,4,4,1,3,4,4,2,4,5,4,2,3,5,"FR",3
5,4,4,3,5,5,4,3,5,5,4,2,3,5,3,4,3,4,4,1,2,2,5,5,2,5,5,"US",2
4,2,3,3,2,3,4,2,4,4,3,4,2,3,4,2,3,3,2,3,2,2,3,2,5,1,3,"US",3
4,5,4,5,4,2,5,4,5,5,1,4,4,5,2,4,2,4,2,2,4,2,5,4,5,2,5,"RO",2
5,4,3,4,3,4,5,5,5,4,5,3,3,3,4,3,1,4,4,4,3,1,5,4,4,4,3,"US",2
5,2,2,2,1,2,5,1,3,3,4,1,2,3,2,4,3,2,1,5,4,1,5,1,1,1,1,"NO",1
3,2,3,3,2,3,3,3,2,2,3,4,4,4,4,3,2,3,2,4,2,2,4,4,4,3,2,"US",1
5,5,4,4,4,5,5,3,5,4,1,3,4,4,1,3,2,5,3,1,2,1,5,5,5,1,5,"US",1
5,5,5,4,5,5,5,4,5,4,3,4,4,4,1,4,1,4,4,1,3,3,4,4,4,5,5,"NL",3
4,4,3,5,4,1,5,2,5,5,1,2,3,5,2,5,1,4,1,5,1,1,5,1,3,1,2,"US",2
4,4,2,2,2,2,4,2,3,3,3,2,2,2,4,2,4,2,2,2,3,3,4,3,2,3,2,"US",1
4,3,2,2,4,1,4,3,2,3,3,3,1,1,5,3,2,4,2,2,2,2,5,4,3,1,3,"CA",3
5,4,3,3,3,3,5,3,4,3,2,3,5,3,1,2,4,3,2,3,3,4,3,4,1,1,3,"US",1
4,2,4,2,3,2,3,4,4,4,2,4,4,4,1,4,2,4,3,3,4,3,4,3,5,3,4,"CA",3
4,4,4,4,4,3,4,4,4,4,2,3,4,4,2,3,2,4,4,3,3,2,2,3,4,4,2,"GB",1
4,2,2,2,2,2,4,4,4,4,3,2,3,4,2,2,4,3,1,2,1,1,3,2,5,1,2,"CA",1
4,5,4,4,4,3,3,1,5,5,3,5,4,3,1,5,1,4,2,4,3,2,4,2,5,1,2,"US",3
5,5,5,5,5,5,5,4,5,2,5,1,4,5,5,4,2,1,5,5,1,2,5,2,5,1,2,"US",3
5,3,1,5,5,5,5,1,5,3,5,5,1,5,5,1,5,5,5,1,1,5,5,3,5,5,1,"GB",1
3,2,3,3,4,4,4,2,4,3,2,2,2,4,4,3,3,3,3,4,3,2,3,3,4,4,2,"CA",2
4,5,2,4,5,4,5,3,5,2,4,2,4,2,4,2,2,3,3,2,3,2,5,4,5,3,2,"US",1
5,4,5,5,5,5,5,5,5,4,1,5,5,5,4,5,1,5,4,2,2,2,5,3,1,3,3,"GB",3
5,2,3,3,4,4,5,4,4,3,3,4,3,3,3,3,2,4,4,4,2,1,2,4,3,3,2,"US",1
2,4,5,1,2,4,5,4,3,4,5,3,5,4,3,3,4,1,3,3,1,1,3,3,5,1,1,"PH",1
4,1,3,3,3,3,2,2,4,4,3,2,2,3,1,2,1,3,2,2,2,1,4,4,1,5,1,"US",1
5,1,3,1,1,1,5,4,4,1,2,3,1,1,4,3,3,4,1,2,1,5,5,4,5,3,4,"CA",1
3,2,1,1,2,2,2,2,4,4,4,3,1,2,3,4,3,2,2,4,2,1,2,2,2,3,1,"US",1
4,1,2,2,2,2,4,2,3,5,3,1,2,3,2,3,2,4,1,2,1,1,4,1,5,3,2,"CA",1
5,2,4,4,3,3,4,3,4,2,5,2,3,4,4,4,2,4,2,3,2,2,4,2,5,4,2,"NZ",3
5,4,4,4,4,4,5,4,5,3,5,1,3,3,2,3,1,5,5,3,4,3,4,3,2,3,3,"PH",1
4,5,4,4,5,5,5,3,4,3,3,3,3,4,2,3,2,3,4,3,1,2,4,3,3,4,2,"US",1
5,4,3,4,5,5,4,4,5,3,3,3,3,4,2,3,3,4,3,5,4,3,4,4,5,5,4,"GB",3
3,4,4,1,4,1,4,4,5,3,3,3,4,3,5,5,4,4,1,3,3,1,4,1,5,1,2,"RU",3
5,3,3,4,4,5,5,5,5,3,4,1,2,4,4,2,5,5,4,4,5,2,5,4,5,2,4,"RO",1
4,2,3,2,3,3,4,3,4,4,4,3,2,3,4,4,4,3,2,4,3,2,2,2,2,2,2,"US",1
4,2,4,3,2,3,4,3,4,4,3,2,2,4,2,3,2,4,2,4,2,1,2,2,4,1,1,"US",1
4,4,3,4,4,4,5,2,4,2,5,2,4,4,4,4,4,4,2,4,2,2,4,2,2,1,2,"US",2
5,5,4,3,5,5,5,5,4,3,5,3,2,4,4,4,4,3,5,4,2,1,5,4,4,3,3,"AU",3
4,5,4,4,5,5,4,4,5,4,2,2,4,5,1,2,1,4,3,2,4,3,5,3,1,5,4,"DE",3
5,4,4,5,4,4,5,4,5,5,2,3,3,5,1,4,1,3,5,3,2,1,5,3,5,2,3,"GB",1
4,4,2,2,1,3,4,2,4,2,3,3,4,1,4,2,1,2,4,1,4,4,4,2,2,2,4,"NO",1
4,4,2,4,4,4,5,4,5,3,3,2,2,3,4,2,4,4,2,3,2,2,4,2,5,1,5,"BR",1
2,2,4,4,4,2,5,2,4,2,5,2,2,2,4,2,4,2,2,4,2,2,2,2,2,4,2,"GB",1
4,4,4,4,5,4,4,4,5,2,2,4,4,3,2,4,1,3,5,1,4,5,5,4,2,5,5,"LT",1
4,4,3,5,5,4,5,2,4,2,4,2,2,4,3,3,3,5,2,3,4,4,4,3,5,2,3,"US",3
2,2,2,2,2,2,4,3,4,2,3,2,2,2,3,2,4,2,2,3,2,2,3,2,4,4,2,"US",1
4,2,2,3,4,3,4,2,4,3,4,3,2,2,4,4,4,2,1,5,3,1,4,2,5,1,1,"US",1
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,5,5,5,5,1,5,5,"GB",1
5,4,4,2,5,5,5,5,5,2,2,2,2,5,2,4,1,5,5,1,2,5,5,3,1,5,5,"US",1
3,1,3,2,1,1,4,1,4,3,2,2,2,2,2,4,2,2,2,4,1,2,1,2,2,1,1,"DK",3
1,4,5,4,4,5,5,3,5,5,1,4,4,5,2,4,1,5,4,2,4,4,4,4,1,5,4,"US",3
4,4,5,2,4,5,4,3,5,4,3,3,4,4,4,2,3,5,4,3,2,3,5,5,1,1,4,"US",3
4,4,2,4,4,4,4,2,4,4,2,2,2,3,2,2,4,4,4,2,5,2,4,4,2,2,2,"GB",3
2,2,5,1,4,4,4,2,3,4,1,3,2,2,4,2,5,4,3,2,3,3,2,3,5,1,2,"AU",1
5,2,5,5,4,3,5,3,4,5,2,5,2,5,2,2,2,3,3,4,2,1,4,3,5,2,2,"CA",1
3,1,2,1,1,1,4,1,2,3,4,1,2,4,4,1,5,5,1,5,1,4,4,1,5,1,1,"HR",1
5,4,4,4,4,4,5,2,5,5,3,4,2,4,3,2,2,5,4,4,5,5,4,4,5,3,2,"US",3
3,4,3,4,3,4,4,4,4,3,1,4,4,4,1,3,2,4,4,1,4,3,4,5,2,4,3,"HK",3
4,3,2,2,2,3,5,3,4,3,2,2,3,3,2,3,5,3,2,4,3,1,3,2,2,1,2,"CL",1
2,2,3,2,1,3,1,1,4,1,3,2,2,1,3,4,2,3,4,4,1,3,1,2,3,2,2,"IT",2
5,5,5,5,5,5,5,5,5,1,5,1,1,5,4,1,2,5,4,3,4,1,5,2,5,1,4,"US",1
4,5,4,4,4,5,4,5,5,2,2,3,3,4,3,4,1,4,4,3,3,4,4,3,3,3,3,"IQ",2
4,4,3,3,4,3,4,3,4,4,3,3,4,3,4,4,3,4,4,4,2,2,4,3,3,2,2,"US",3
4,4,3,4,4,4,2,3,4,5,3,2,3,5,3,1,4,3,4,4,1,2,3,2,5,1,1,"US",3
3,2,2,4,1,2,4,2,4,2,2,2,2,2,3,3,2,2,2,3,1,2,4,2,4,1,2,"FI",1
5,5,4,3,5,4,5,5,5,5,1,4,2,5,1,1,1,5,1,2,2,1,4,4,4,5,2,"ES",2
4,1,3,4,1,1,5,2,3,1,5,2,1,1,5,2,2,1,2,5,2,3,2,1,5,1,1,"GB",1
4,4,3,3,4,3,4,3,4,3,4,2,2,4,4,3,3,3,3,4,2,2,3,3,3,2,3,"GB",1
4,2,4,2,2,2,4,2,2,2,2,2,2,3,4,2,4,4,2,4,2,4,5,2,2,2,2,"US",2
2,1,3,3,1,2,3,3,3,3,4,2,3,3,3,3,2,3,1,4,3,2,2,2,4,2,2,"US",3
4,5,4,4,5,3,5,5,5,4,3,3,2,5,5,1,2,3,3,4,4,3,4,5,5,3,4,"IT",1
5,3,3,3,5,5,5,4,5,1,5,1,1,3,5,3,5,4,2,4,1,1,5,1,5,2,1,"US",1
5,5,5,2,4,5,5,4,5,4,3,3,3,3,3,3,2,5,5,2,2,3,5,3,1,4,5,"GB",1
4,4,3,3,3,5,4,2,3,4,3,5,3,4,4,2,4,4,4,4,5,2,4,3,5,1,3,"AU",1
4,3,3,2,4,3,4,4,4,5,2,2,4,3,2,3,1,3,3,2,3,2,2,3,1,4,1,"US",2
5,5,5,5,5,5,5,5,5,4,3,4,5,5,4,3,1,4,4,3,4,5,5,3,1,5,5,"US",3
3,2,3,1,1,1,5,4,3,3,1,3,1,4,5,3,1,3,1,4,1,2,4,1,5,4,1,"US",1
5,5,2,2,5,5,5,5,5,4,1,2,4,2,1,2,1,4,5,4,5,2,5,4,4,3,4,"US",3
5,5,5,5,5,5,5,3,5,3,5,1,1,3,5,1,5,5,5,5,3,1,5,5,5,3,3,"US",3
4,4,4,3,4,4,5,4,5,3,4,2,2,3,2,4,1,5,3,2,2,1,4,4,1,1,2,"DE",3
5,5,5,5,5,5,5,5,5,5,1,3,5,5,1,5,1,5,5,1,5,5,5,5,1,5,5,"US",3
5,1,2,4,4,4,5,3,4,2,3,2,1,3,3,2,3,2,1,4,1,1,4,1,5,2,3,"GB",1
4,5,5,4,5,5,5,5,5,5,1,5,4,5,1,5,1,5,5,1,1,3,5,4,1,3,5,"US",3
5,4,3,3,5,4,3,3,5,4,2,3,2,3,3,4,3,4,5,3,4,4,4,4,1,5,4,"GB",3
5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,3,1,5,1,5,1,1,5,1,5,1,3,"US",1
4,4,4,4,5,5,4,3,4,4,4,1,1,5,2,1,3,5,5,3,5,1,5,4,3,4,4,"US",1
5,4,3,2,3,5,5,3,4,4,2,4,3,4,2,4,1,5,5,5,2,5,5,3,1,4,3,"US",2
5,5,5,4,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,5,2,5,5,5,5,5,"US",2
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,2,1,4,5,5,2,5,5,"US",3
5,1,3,3,3,2,5,1,3,5,3,3,3,4,3,3,3,3,3,3,1,1,4,3,1,3,1,"US",3
4,1,1,3,4,2,3,4,5,2,5,1,1,1,4,1,4,1,1,3,2,1,2,1,5,2,1,"US",1
5,2,2,1,4,3,5,3,5,4,4,1,3,1,4,3,3,3,3,3,4,2,4,3,5,1,1,"US",1
5,4,2,4,2,2,4,2,5,2,5,2,2,2,4,1,4,2,2,4,1,1,4,1,5,1,2,"GB",2
3,3,3,2,2,2,3,2,3,2,3,2,2,3,3,2,3,3,2,2,2,2,4,3,4,2,2,"GB",2
5,5,5,5,5,5,5,5,5,5,1,5,1,5,1,1,1,5,5,1,1,5,5,5,1,5,1,"US",1
4,2,4,3,4,4,4,3,4,2,4,2,2,4,2,3,3,3,4,4,3,1,3,2,4,4,2,"US",1
4,3,3,4,4,5,5,3,5,4,3,3,3,4,4,2,4,2,3,3,3,1,2,3,5,2,1,"AU",1
5,5,5,4,5,3,5,2,5,3,1,4,5,5,4,4,1,4,4,1,3,5,5,5,3,5,4,"GB",1
5,3,4,4,4,4,5,3,5,4,2,2,1,3,4,1,4,5,4,1,2,1,1,3,2,3,1,"US",3
4,4,2,2,5,4,4,4,4,1,3,2,2,3,2,2,2,2,3,3,2,2,3,3,3,4,2,"GB",1
5,2,2,3,1,3,4,1,4,3,4,1,2,3,5,1,4,2,1,4,1,1,2,1,5,1,2,"US",1
5,4,2,2,1,1,4,1,5,3,3,1,1,1,1,1,2,1,1,5,1,1,1,1,5,1,1,"CA",1
3,4,4,2,2,2,3,3,3,2,3,1,2,4,5,1,2,3,2,5,2,2,4,2,4,2,2,"PL",3
5,4,5,4,4,5,4,5,5,4,4,2,4,3,4,3,4,2,3,4,4,1,5,2,4,2,2,"US",3
5,1,2,3,3,1,4,3,1,3,2,2,1,4,1,4,2,2,3,4,1,1,4,2,5,1,1,"US",2
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,5,4,5,5,1,5,5,"IE",1
3,2,3,2,2,1,5,3,4,4,3,1,3,3,4,3,3,2,4,3,1,1,3,2,2,1,1,"ZA",1
5,2,1,4,4,2,4,4,4,3,2,2,1,4,5,2,4,4,1,4,1,4,2,1,5,2,1,"US",3
4,3,3,4,4,4,5,3,3,2,4,2,1,2,3,2,4,2,2,4,4,2,4,2,2,3,2,"GB",1
4,3,3,4,3,3,4,3,5,4,5,4,4,4,3,3,1,4,2,3,3,2,4,3,4,1,2,"US",3
4,4,3,4,3,3,3,4,5,5,1,4,4,3,1,4,2,4,3,2,3,2,3,3,2,5,3,"US",1
4,1,2,2,2,4,5,3,5,2,3,2,1,2,4,1,4,3,1,4,3,1,5,1,5,2,1,"CZ",1
5,5,4,5,5,4,5,4,5,4,1,3,3,4,5,4,1,3,2,5,1,1,4,4,5,1,2,"GB",1
5,4,2,3,2,3,4,4,5,3,5,1,1,1,2,3,4,3,2,5,3,1,3,3,2,3,1,"PL",3
5,2,1,4,2,2,5,2,4,3,5,2,1,1,5,4,1,4,2,2,1,1,4,3,4,4,1,"TW",1
4,4,4,4,4,4,5,2,4,1,5,2,1,3,5,1,4,1,2,5,3,2,4,1,5,4,2,"FI",3
3,1,2,4,3,2,4,2,3,4,3,1,1,4,2,4,4,3,1,2,1,1,1,1,5,3,2,"US",2
4,2,2,3,4,4,4,3,4,2,4,2,2,2,5,4,5,4,2,4,2,3,4,3,5,3,2,"PL",2
4,5,4,5,5,3,5,4,5,5,5,2,5,5,1,3,1,5,3,5,3,4,5,5,5,2,5,"CA",1
5,4,5,4,4,3,5,4,5,5,3,3,1,5,4,4,3,4,4,1,2,1,4,4,5,2,5,"GB",1
4,4,3,4,2,3,5,2,4,3,4,3,2,2,4,3,1,3,4,4,4,2,1,3,4,2,2,"PH",1
4,3,2,4,4,4,4,2,4,3,3,1,2,3,4,2,2,2,2,4,3,1,4,2,3,1,2,"US",1
4,2,2,4,2,3,4,2,4,3,3,2,2,2,4,2,5,3,2,4,2,2,3,2,4,2,2,"US",1
3,3,3,2,3,3,3,3,3,3,1,2,2,2,1,4,3,3,3,3,3,4,5,2,4,4,1,"FI",3
4,4,3,4,4,5,5,3,5,3,5,2,2,3,4,2,2,3,3,4,2,1,4,3,4,1,2,"US",1
5,4,3,3,5,5,5,4,5,3,3,3,1,4,2,2,4,4,2,3,2,2,4,4,5,3,3,"US",1
5,4,3,3,4,5,5,4,4,4,5,4,4,4,4,2,2,4,4,3,2,1,4,4,3,2,3,"US",3
5,5,5,2,4,5,5,3,5,5,1,5,5,5,4,5,1,5,4,2,4,5,5,5,2,5,5,"US",2
3,3,3,2,4,3,5,3,4,3,5,2,3,3,4,4,4,4,2,4,2,1,4,2,5,3,2,"US",1
4,5,4,3,5,5,5,2,5,5,1,5,3,5,1,2,1,5,2,4,3,1,4,3,4,3,4,"US",3
